id	headline	url	bias_horizontal	bias_vertical	country	source	dominant_emotion	intensity	cause	experiencer	target	cue	other_emotions	reader_emotions
5f069a71	Fire Breaks Out at Japanese Animation Studio, with 10 Presumed Dead	https://www.vice.com/en_au/article/qv7yw5/fire-japanese-animation-studio-kyoto-10-dead-arson	-10	42	UK-US	Vice	anger	medium	"[[""with 10 presumed dead""]]"	[[]]	"[[""animation studio""]]"	"[[""10 presumed dead""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
809ecd7c	Forty-five rattlesnakes found under Texas house	https://www.bbc.co.uk/news/world-us-canada-47647703	-3	54	UK	BBC	negative_surprise	medium	"[[""forty-five rattlesnakes found under texas house""]]"	[[]]	"[[""forty-five rattlesnakes found under texas house"",""forty-five rattlesnakes""]]"	"[[""found""]]"	fear	no_i_did_not_feel_any_emotion
82da177e	Four technology breakthroughs of BlackPearl.Chain are reinventing the public blockchain	https://markets.businessinsider.com/news/stocks/four-technology-breakthroughs-of-blackpearl-chain-are-reinventing-the-public-blockchain-1028191874	0	39	UK-US	BussinesInsider	positive_surprise	medium	"[[""blackpearl.chain are reinventing the public blockchain""]]"	[[]]	"[[""blackpearl.chain are reinventing the public blockchain""]]"	"[[""reinventing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
4ab8537a	Friday Cat Blogging – 14 June 2019	http://feedproxy.google.com/~r/motherjones/feed/~3/NZ66g-CeNGY/	-24	40	US	MotherJones	joy	medium	[[]]	[[]]	[[]]	"[[""friday cat blogging""]]"	positive_anticipation_including_optimism	no_i_did_not_feel_any_emotion
7b671032	From the Mediterranean to Mexico, Capt. Pia Klemp Believes Rescuing Refugees Is Worth Facing Prison Time	https://theintercept.com/2019/07/10/mediterranean-migrant-rescue-pia-klemp/	-23	49	US	Intercept	positive_anticipation_including_optimism	medium	"[[""believes rescuing refugees is worth facing prison time""]]"	"[[""capt. pia klemp""]]"	"[[""believes rescuing refugees is worth facing prison time""]]"	"[[""rescuing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
33c0d26f	Georgia's Republican governor suffering consequences of his reckless abortion action	http://feeds.dailykosmedia.com/~r/dailykosofficial/~3/F-FifZH_9i0/-Georgia-s-Republican-governor-suffering-consequences-of-his-reckless-abortion-action	44	1	US	dailykos	negative_surprise	medium	"[[""suffering consequences of his reckless abortion action"",""his reckless abortion action""]]"	"[[""georgia's republican governor""]]"	"[[""consequences of his reckless abortion""],[""his reckless abortion action""]]"	"[[""suffering consequences"",""suffering""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
2accf748	Google Searches For Ways To Put Artificial Intelligence To Use In Health Care	https://www.npr.org/sections/health-shots/2019/04/22/712778514/google-searches-for-ways-to-put-artificial-intelligence-to-use-in-health-care?utm_medium=RSS&utm_campaign=news	-5	56	US	NPR	positive_anticipation_including_optimism	medium	"[[""searches for ways to put artificial intelligence to use in health care""]]"	"[[""google""]]"	"[[""artificial intelligence to use in health care""]]"	"[[""searches""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
46e7ea72	Grand Parc, Bordeaux review – a rush of light, air and views	https://www.theguardian.com/artanddesign/2019/may/12/grand-parc-bordeaux-lacaton-vassal-mies-van-der-rohe-award	-6	48	UK	TheGuardian	positive_surprise	medium	"[[""a rush of light, air and views"",""bordeaux review – a rush of light, air and views""]]"	"[[""grand parc""]]"	"[[""a rush of light, air and views"",""bordeaux review – a rush of light, air and views""]]"	"[[""review""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
79269dfe	Grand Theft Auto 6 rumours: setting, next-gen console launch and more	https://www.theweek.co.uk/gaming/102061/grand-theft-auto-6-news-rumours-setting-next-gen-console-launch-and-more	-10	44	UK-US	TheWeek	positive_anticipation_including_optimism	medium	"[[""setting, next-gen console launch and more""]]"	[[]]	"[[""next-gen console launch and more""]]"	"[[""rumours""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e12ffe9c	Greek police arrest suspect in Greek-Australian's murder	https://abcnews.go.com/International/wireStory/greek-police-arrest-suspect-greek-australians-murder-62197437	0	57	US	ABC	guilt	medium	"[[""arrest suspect in greek-australian's murder""]]"	"[[""greek police""]]"	"[[""arrest suspect in greek-australian's murder""]]"	"[[""arrest""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c88f6856	HUD proposes ending assistance to illegal immigrants. Critics worry thousands of legal immigrant children could be displaced	http://channels.feeddigest.com/news?id=8381743346	27	8	US	TheBlaze	fear	medium	"[[""illegal immigrants. critics worry thousands of legal immigrant children could be displaced""]]"	"[[""hud""]]"	"[[""illegal immigrants. critics worry thousands of legal immigrant children could be displaced""]]"	"[[""ending""]]"	annoyance	annoyance
4c12768c	Here’s what Ben Franklin teaches us about impeaching Donald Trump	https://www.alternet.org/2019/06/heres-what-ben-franklin-teaches-us-about-impeaching-donald-trump/	-23	18	US	Alternet	negative_anticipation_including_pessimism	medium	"[[""here’s what ben franklin teaches us about impeaching donald trump""]]"	"[[""ben franklin""]]"	[[]]	"[[""impeaching""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
d2e4a90e	Hitchhiker wearing bloody clothes arrested in man's stabbing death	https://www.latimes.com/california/story/2019-07-24/bloodied-man-asks-for-ride-then-officers-find-stabbing-victim	-6	58	US	LATimes	guilt	medium	"[[""wearing bloody clothes arrested in man's stabbing death""]]"	"[[""hitchhiker""]]"	"[[""wearing bloody clothes arrested in man's stabbing death""]]"	"[[""arrested""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c66e1876	I'm a freelance writer with student loans who's kept excellent credit as I move all over the US. Here's exactly how I do it.	https://markets.businessinsider.com/news/stocks/how-i-keep-credit-score-high-variable-income-student-loans-2019-6-1028299780	0	39	UK-US	BussinesInsider	joy	medium	"[[""move all over the""]]"	"[[""freelance""]]"	"[[""here's exactly""]]"	"[[""excellent credit""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
9c6b025b	ISIS recruit from Coventry 'has been executed by terror group as a Western spy'	https://www.dailymail.co.uk/news/article-6869649/ISIS-recruit-Coventry-executed-terror-group-Western-spy.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	fear	medium	"[[""'has been executed by terror group as a western spy'""]]"	"[[""isis recruit"",""isis""]]"	"[[""'has been executed by terror group as a western spy'""]]"	"[[""executed""]]"	joy	fear
3de36dd3	In Canada, insulin is a tenth of the price it is here—because our healthcare system is still broken.	http://feeds.dailykosmedia.com/~r/dailykosofficial/~3/kWibxoEf_tA/-In-Canada-insulin-is-a-tenth-of-the-price-it-is-here-because-our-healthcare-system-is-still-broken	44	1	US	dailykos	negative_surprise	medium	"[[""in canada, insulin is a tenth of the price it is here—because our healthcare system is still broken.""]]"	[[]]	"[[""insulin is a tenth of the price it is""]]"	"[[""still broken""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
1894c7da	Ingeborg Bachmann’s “Malina” Is the Truest Portrait of Female Consciousness Since Sappho	https://www.newyorker.com/books/page-turner/ingeborg-bachmanns-malina-is-the-truest-portrait-of-female-consciousness-since-sappho	-9	47	US	TheNewYorker	positive_anticipation_including_optimism	medium	"[[""is the truest portrait of female consciousness since sappho""]]"	"[[""ingeborg bachmann""]]"	"[[""is the truest portrait of female consciousness since sappho""]]"	"[[""truest""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
2125595d	Inspired by ISIS, man planned Nice-style attack in DC area	https://hotair.com/archives/2019/04/08/inspired-isis-man-planned-nice-style-attack-dc-area/			US	HotAir	negative_surprise	medium	"[[""man planned nice-style attack in dc area""]]"	"[[""isis""]]"	"[[""man planned nice-style attack in dc area""]]"	"[[""attack""]]"	disgust	no_i_did_not_feel_any_emotion
51ba0bbb	Introducing Platelet-Rich Plasma (PRP) Skin Rejuvenation and PRP Hair Restoration in East Syracuse, NY at CNY Cosmetic & Reconstructive Surgery	https://markets.businessinsider.com/news/stocks/introducing-platelet-rich-plasma-prp-skin-rejuvenation-and-prp-hair-restoration-in-east-syracuse-ny-at-cny-cosmetic-reconstructive-surgery-1028072048	0	39	UK-US	BussinesInsider	anger	medium	"[[""cosmetic & reconstructive surgery""]]"	[[]]	"[[""cosmetic & reconstructive surgery""]]"	"[[""rejuvenation""]]"	no_other_additional_emotions_are_expressed	annoyance
9e467665	Iran Foreign Minister: Iran Considering Talks With US On Ballistic Missiles	https://dailycaller.com/2019/07/16/iran-talks-ballistic-missiles/	24	12	US	dailycaller	negative_anticipation_including_pessimism	medium	"[[""iran considering talks with us on ballistic missiles""]]"	"[[""iran foreign minister""]]"	"[[""iran considering talks with us on ballistic missiles""]]"	"[[""considering""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
38d2a37f	Joe Biden Defends Non-Apology to Anita Hill: ‘I Don’t Think I Treated Her Badly’ During Hearings	http://feedproxy.google.com/~r/breitbart/~3/1AK1fBP5Ors/	-15	51	US	BuzzFeed	disgust	medium	"[[""non-apology to anita hill: ‘i don’t think i treated her badly’ during hearings""]]"	"[[""joe biden""]]"	"[[""non-apology to anita hill: ‘i don’t think i treated her badly’ during hearings"",""anita hill""]]"	"[[""defends""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
63ab8bd1	Judge Blocks DOJ's Attempt to Switch Lawyers in the Census Citizenship Question Case	https://reason.com/2019/07/10/judge-blocks-dojs-attempt-to-switch-lawyers-in-the-census-citizenship-question-case/	18	42	US	Reason	anger	medium	"[[""switch lawyers in the census citizenship question case""]]"	"[[""judge blocks"",""judge""]]"	"[[""switch lawyers in the census citizenship question case""]]"	"[[""blocks""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
372108a6	June WTI oil gains $1.48, or 2.35, to settle at $65.55/bbl	http://feeds.marketwatch.com/~r/marketwatch/realtimeheadlines/~3/jYg7tJflJxs/quotes.asp	5	50	US	Marketwatch	trust	medium	"[[""june wti oil gains $1.48, or 2.35, to settle at $65.55/bbl""]]"	"[[""june wti""]]"	"[[""$1.48, or 2.35, to settle at $65.55/bbl""]]"	"[[""gains""]]"	no_other_additional_emotions_are_expressed	positive_anticipation_including_optimism
80f3f89e	Justice Department sides with Treasury in blocking Trump tax returns	https://www.rollcall.com/news/congress/doj-sides-with-treasury-in-blocking-trump-tax-returns			US	RollCall	positive_anticipation_including_optimism	medium	"[[""blocking trump tax returns""]]"	"[[""justice department""]]"	"[[""justice department""]]"	"[[""blocking""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f6d80c01	Kevin Costner is disappointed with American politics: 'Shame on us'	https://www.foxnews.com/entertainment/kevin-costner-opinion-american-politics	27	20	US	FoxNews	disgust	medium	"[[""american politics: 'shame on us'""]]"	"[[""kevin costner""]]"	"[[""american politics: 'shame on us'""]]"	"[[""disappointed""]]"	joy	joy
4cab77da	Klobuchar Won’t Release Names of Potential Judicial Nominees	https://freebeacon.com/politics/klobuchar-wont-release-names-of-potential-judicial-nominees/	24	41	US	FreeBacon	negative_surprise	medium	"[[""won’t release names of potential judicial nominees""]]"	[[]]	"[[""names of potential judicial nominees""]]"	"[[""won't release""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
007a4c01	Klobuchar fundraises for McConnell challenger: 'Two Amys are better than one'	https://thehill.com/homenews/campaign/453348-amy-klobuchar-fundraises-for-mcconnell-challenger-two-amys-are-better-than	9	54	US	TheHill	positive_surprise	medium	"[[""two amys are better than one"",""klobuchar fundraises for mcconnell challenger""]]"	[[]]	"[[""mcconnell""]]"	"[[""fundraises""]]"	joy	joy
093a588d	Life Lessons from Three of the World’s Most Brutal Sports	https://www.vice.com/en_au/article/a3xg85/life-lessons-from-three-of-the-worlds-most-brutal-sports-eric-spicely	-10	42	UK-US	Vice	fear	medium	"[[""three of the world’s most brutal sports""]]"	[[]]	"[[""three of the world’s most brutal sports""]]"	"[[""brutal"",""lessons""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
0ba2cc5c	Man Arrested After Filling Hotel Bath with Potatoes During Five-Day MDMA Binge	https://www.vice.com/en_au/article/j5kpak/man-arrested-after-filling-hotel-bath-with-potatoes-during-five-day-mdma-binge	-10	42	UK-US	Vice	guilt	medium	"[[""filling hotel bath with potatoes during five-day""],[""bath with potatoes during five-day mdma binge""]]"	"[[""man""]]"	[[]]	"[[""arrested""]]"	joy	joy
8c196fe7	Man charged with killing 7 elderly women	https://www.nbcnews.com/news/us-news/texas-man-who-allegedly-posed-maintenance-worker-charged-killing-seven-n1006436?cid=public-rss_20190516	-3	57	US	NBC	guilt	medium	"[[""killing 7 elderly women""]]"	"[[""man""]]"	"[[""killing 7 elderly women""]]"	"[[""killing""]]"	fear	no_i_did_not_feel_any_emotion
9f159c15	Man had ‘father-son’ chat with dying son before fatal stabbing, prosecutors say	https://nypost.com/2019/06/04/man-had-father-son-chat-with-dying-son-before-fatal-stabbing-prosecutors-say/	18	20	US	NYP	negative_surprise	medium	"[[""fatal""]]"	"[[""man""]]"	"[[""son""]]"	"[[""‘father-son’ chat with dying son""]]"	no_other_additional_emotions_are_expressed	negative_surprise
015b392f	Mass. Judge Charged with Obstruction for Allegedly Helping Man Evade ICE	https://www.nationalreview.com/news/judge-charged-with-obstruction-for-allegedly-helping-man-evade-ice/	20	51	US	NationalReview	guilt	medium	"[[""allegedly helping man evade ice"",""obstruction for allegedly helping man evade ice""]]"	"[[""mass. judge""]]"	"[[""allegedly helping man evade ice"",""mass. judge""]]"	"[[""charged""]]"	joy	guilt
72c982cb	Megan Rapinoe shares a great idea for boosting women’s pay, and it involves capitalism	https://twitchy.com/brettt-3136/2019/07/10/megan-rapinoe-shares-a-great-idea-for-boosting-womens-pay-and-it-involves-capitalism/	29	14	US	Twitchy	positive_anticipation_including_optimism	medium	"[[""for boosting women’s pay, and it involves capitalism""]]"	"[[""megan rapinoe""]]"	"[[""for boosting women’s pay, and it involves capitalism""]]"	"[[""great idea""]]"	joy	joy
19a13744	Michigan charges 5 former priests with sexual misconduct	https://thehill.com/homenews/state-watch/445461-michigan-charges-5-former-priests-with-sexual-misconduct	9	54	US	TheHill	guilt	medium	"[[""with sexual misconduct""]]"	[[]]	"[[""5 former priests with sexual misconduct""]]"	"[[""sexual misconduct""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
229ad716	Mission Accomplished: A$AP Rocky Returning To United States	https://freebeacon.com/issues/mission-accomplished-aap-rocky-returning-to-united-states/	24	41	US	FreeBacon	joy	medium	"[[""a$ap rocky returning to united states""]]"	[[]]	"[[""a$ap rocky""]]"	"[[""Mission Accomplished""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a12b5e4f	Modi’s Message Was Simple: Hindus First	https://foreignpolicy.com/2019/05/24/modis-message-was-simple-hindus-first/	9	45	US	ForeignPolicy	trust	medium	"[[""hindus first""]]"	"[[""modi’s""]]"	"[[""hindus first""]]"	"[[""simple; first""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e353287f	More players older than 30 than younger left in men’s fourth round at Wimbledon	https://www.theguardian.com/sport/2019/jul/07/wimbledon-roger-federer-novak-djokovic-rafael-nadal	-6	48	UK	TheGuardian	positive_surprise	medium	[[]]	[[]]	[[]]	[[]]	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
cf14c23a	Morehouse commencement speaker promises to pay off student loans for entire graduating class	http://feeds.dailykosmedia.com/~r/dailykosofficial/~3/Sd3r9hTcqy8/-Morehouse-commencement-speaker-promises-to-pay-off-student-loans-for-entire-graduating-class	44	1	US	dailykos	love_including_like	medium	"[[""promises to pay off student loans for entire graduating class""]]"	"[[""morehouse""]]"	"[[""promises to pay off student loans for entire graduating class""]]"	"[[""promises""]]"	joy	no_i_did_not_feel_any_emotion
31f62fe4	Mueller’s testimony brings conservative conspiracy theories out of the woodwork	https://thinkprogress.org/muellers-testimony-brings-republican-conspiracies-out-of-the-woodwork-90fa3ea68f20/	-13	42	US	ThinkProgress	annoyance	medium	"[[""theories out of the woodwork""]]"	"[[""mueller""]]"	"[[""theories out of the woodwork""]]"	"[[""conspiracy""]]"	annoyance	annoyance
da2f8cc2	NY Times tries to backpedal after publishing ‘abhorrent’ anti-Semitic cartoon in international edition	https://twitchy.com/dougp-3137/2019/04/27/ny-times-tries-to-backpedal-after-publishing-abhorrent-anti-semitic-cartoon-in-international-edition/	29	14	US	Twitchy	shame	medium	"[[""‘abhorrent’ anti-semitic cartoon in international edition""]]"	"[[""ny times""]]"	"[[""‘abhorrent’ anti-semitic cartoon in international edition""]]"	"[[""abhorrent"",""backpedal""]]"	joy	negative_surprise
1cceab7a	National Popular Vote Movement Tries to Win Over Skeptical Conservatives	https://www.nationalreview.com/2019/06/national-popular-vote-interstate-compact-skeptical-conservatives/	20	51	US	NationalReview	positive_surprise	medium	"[[""win over skeptical conservatives""]]"	"[[""national popular vote movement""]]"	"[[""win over skeptical conservatives""]]"	"[[""tries""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
512d493d	Nepalese Army Removes Two Tons Of Waste From Mount Everest	https://www.sunnyskyz.com/good-news/3290/Nepalese-Army-Removes-Two-Tons-Of-Waste-From-Mount-Everest			UK	Positivenews	negative_surprise	medium	"[[""two tons of waste from mount everest""]]"	"[[""nepalese army""]]"	"[[""two tons of waste from mount everest""]]"	"[[""removes""]]"	annoyance	annoyance
83c5ce5b	Newlove says crime victims and their families must be told the real sentences criminals will serve	https://www.dailymail.co.uk/news/article-7081789/Newlove-says-crime-victims-families-told-real-sentences-criminals-serve.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	guilt	medium	"[[""must be told the real sentences criminals will serve""]]"	"[[""newlove""]]"	"[[""crime victims and their families""]]"	"[[""victims""]]"	joy	sadness
6bf158c7	Nucor downgraded to hold from buy at CFRA	http://feeds.marketwatch.com/~r/marketwatch/realtimeheadlines/~3/PczJt1ODfWw/quotes.asp	5	50	US	Marketwatch	annoyance	medium	"[[""downgraded to hold from buy at cfra""]]"	"[[""nucor""]]"	"[[""cfra""]]"	"[[""downgraded""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
1c7d28f8	Oakland's 'Pothole Vigilantes' Are the Batman and Robin of Road Repair	https://reason.com/2019/05/07/oaklands-pothole-vigilantes-are-the-batman-and-robin-of-road-repair/	18	42	US	Reason	positive_surprise	medium	"[[""oakland's 'pothole vigilantes' are the batman and robin of road repair""]]"	[[]]	[[]]	"[[""'Pothole Vigilantes'""]]"	annoyance	annoyance
f1ff4fb0	One of the World's Most Wanted Hackers Speaks	https://www.vice.com/en_au/article/vb99jd/one-of-the-worlds-most-wanted-hackers-speaks	-10	42	UK-US	Vice	positive_surprise	medium	"[[""most wanted hackers speaks""]]"	[[]]	[[]]	"[[""most wanted""]]"	positive_surprise	positive_surprise
f49b06ba	Pelosi and Schumer Hate BDS More Than Ultranationalism	https://jacobinmag.com/2019/04/boycott-divestment-sanctions-democratic-party-netanyahu/	-28	47	US	Jacobin	anger	medium	"[[""hate bds more than ultranationalism""]]"	"[[""pelosi and schumer""]]"	"[[""hate bds more than ultranationalism"",""bds""]]"	"[[""hate""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
8b864d6d	Pipeline Opponents Strike Back Against Anti-Protest Laws	https://theintercept.com/2019/05/23/pipeline-protest-laws-louisiana-south-dakota/	-23	49	US	Intercept	negative_surprise	medium	"[[""strike back against anti-protest laws""]]"	"[[""pipeline""]]"	"[[""opponents""]]"	"[[""strike back""]]"	negative_surprise	no_i_did_not_feel_any_emotion
1003abe1	Political Operatives Got Donors to Give Millions. The Money Wasn’t Used As Promised. Here’s How They Did It.	http://tracking.feedpress.it/link/9499/12693612	-5	46	US	ProPublica	negative_surprise	medium	"[[""the money wasn’t used as promised. here’s how they did it.""]]"	"[[""political operatives""]]"	"[[""the money wasn’t used as promised. here’s how they did it.""]]"	"[[""Got Donors""]]"	shame	no_i_did_not_feel_any_emotion
3d8e0d02	Premier League title race: Mo Salah’s wonder goal puts Liverpool back on top	https://www.theweek.co.uk/premier-league/100758/premier-league-title-race-mo-salah-wonder-goal-liverpool-man-city	-10	44	UK-US	TheWeek	joy	medium	"[[""mo salah’s wonder goal puts liverpool back on top""]]"	[[]]	"[[""mo salah’s wonder goal puts liverpool back on top""]]"	"[[""wonder""]]"	annoyance	annoyance
db81cbb6	Puerto Ricans Are Resisting Policing as a Solution to Crisis	https://truthout.org/articles/puerto-ricans-are-resisting-policing-as-a-solution-to-crisis/	-24	36	US	Truthout	fear	medium	"[[""resisting policing as a solution to crisis""]]"	"[[""puerto ricans""]]"	"[[""policing""]]"	"[[""resisting""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
b2acab89	Rachel Riley is pregnant! Countdown star expecting her first child with Pasha Kovalev	https://www.dailymail.co.uk/tvshowbiz/article-7067627/Rachel-Riley-pregnant-Countdown-star-expecting-child-Pasha-Kovalev.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	annoyance	medium	"[[""countdown""]]"	"[[""rachel riley""]]"	"[[""countdown""],[""pasha kovalev""]]"	"[[""pregnant!""]]"	joy	joy
07316cc8	Rachel Roddy's recipe for salmoriglio – aka Sicilian lemon sauce | A Kitchen in Rome	https://www.theguardian.com/food/2019/jun/24/sicilian-lemon-sauce-salmoriglio-recipe-rachel-roddy	-6	48	UK	TheGuardian	pride	medium	"[[""rachel roddy's recipe for salmoriglio""]]"	[[]]	"[[""rachel roddy's recipe for salmoriglio""]]"	[[]]	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
ddaaa709	Restoring Democracy is Not Open to Debate	https://newrepublic.com/article/154414/restoring-democracy-voting-rights-debate	-19	46	UK	TNR	negative_surprise	medium	"[[""restoring democracy is not open to debate""]]"	[[]]	"[[""restoring democracy is not open to debate""]]"	"[[""restoring""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
1ce740d8	Road ahead: Barr testifying on DOJ budget, likely to get grilled about Mueller report	https://www.rollcall.com/news/congress/barr-doj-budget-mueller-report			US	RollCall	negative_anticipation_including_pessimism	medium	"[[""likely to get grilled about mueller report""]]"	"[[""barr""]]"	"[[""mueller report""]]"	"[[""likely to get grilled""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
969358a2	Robert Mueller Testimony Disappoints Democrats Who Bet on Special Counsel to Help Sink Trump	http://www.democracynow.org/2019/7/25/robert_mueller_congressional_testimony_impeachment_collusion	-19	48	US	democracynow	negative_surprise	medium	"[[""disappoints democrats who bet on special counsel to help sink trump""]]"	"[[""democrats""]]"	"[[""robert mueller""]]"	"[[""disappoints""]]"	no_other_additional_emotions_are_expressed	disgust
4954ad30	Romanian political spat comes to the fore at EU summit	https://abcnews.go.com/International/wireStory/romanian-political-spat-fore-eu-summit-62936114	20	33	US	WT	positive_surprise	medium	"[[""comes to the fore at eu summit""]]"	[[]]	"[[""comes to the fore at eu summit""]]"	"[[""summit""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f469370d	Saudi Arabia executes 37 prisoners for terrorism crimes	https://abcnews.go.com/International/wireStory/saudi-arabia-executes-37-prisoners-terrorism-crimes-62573121	20	33	US	WT	negative_surprise	medium	"[[""37 prisoners for terrorism crimes"",""executes 37 prisoners for terrorism crimes""]]"	"[[""saudi arabia""]]"	"[[""37 prisoners for terrorism crimes"",""prisoners""]]"	"[[""executes""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f11d4556	Saudi energy minister says discussed oil markets with Russian counterpart	https://www.oann.com/saudi-energy-minister-says-discussed-oil-markets-with-russian-counterpart/	28	23	US	OAN	guilt	medium	[[]]	"[[""saudi energy minister""]]"	[[]]	"[[""discussed""]]"	annoyance	annoyance
975aa406	Scott Warren of No More Deaths Faces Retrial for Providing Humanitarian Aid to Migrants in Arizona	http://www.democracynow.org/2019/7/3/no_more_deaths_scott_warren_retrial	-19	48	US	democracynow	shame	medium	"[[""faces retrial for providing humanitarian aid to migrants in arizona""]]"	"[[""scott warren""]]"	"[[""faces retrial for providing humanitarian aid to migrants in arizona""]]"	[[]]	fear	no_i_did_not_feel_any_emotion
4ca133f7	Screenwriter with HIV racked up thousands in debt by pretending to be dead brother	https://www.dailymail.co.uk/news/article-7050273/Screenwriter-HIV-racked-thousands-debt-pretending-dead-brother.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	negative_surprise	medium	"[[""pretending to be dead brother"",""racked up thousands in debt by pretending to be dead brother""]]"	"[[""screenwriter""]]"	"[[""pretending to be dead brother""]]"	"[[""racked up""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
101efb46	Seedy app that 'undressed' women sparks backlash, taken offline	https://www.foxnews.com/tech/app-undressed-women-backlash	27	20	US	FoxNews	disgust	medium	"[[""seedy app that 'undressed' women sparks backlash""]]"	[[]]	"[[""app that 'undressed'""]]"	"[[""backlash""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c9f3d8ad	Shelter Dog Who Loves His Bowl Gets Adopted After His Story Goes Viral	https://www.sunnyskyz.com/good-news/3295/Shelter-Dog-Who-Loves-His-Bowl-Gets-Adopted-After-His-Story-Goes-Viral			UK	Positivenews	positive_surprise	medium	"[[""shelter dog who loves his bowl gets adopted after his story goes viral""]]"	"[[""shelter dog""]]"	[[]]	"[[""adopted""]]"	no_other_additional_emotions_are_expressed	positive_surprise
50b83283	Speaker Pelosi Backs Down on Impeachment Talk After President Trump Rips Into Her	https://www.thegatewaypundit.com/2019/05/speaker-pelosi-backs-down-on-impeachment-talk-after-president-trump-rips-into-her/	35	12	US	TheGatewayPundit	negative_surprise	medium	"[[""rips into her""]]"	"[[""pelosi""]]"	"[[""rips into her""],[""trump""]]"	"[[""rips""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
55f2bfcc	Srećko Horvat: ‘The current system is more violent than any revolution’	https://www.theguardian.com/books/2019/apr/21/srecko-horvat-poems-from-the-future-interview	-6	48	UK	TheGuardian	fear	medium	"[[""‘the current system is more violent than any revolution’""]]"	[[]]	"[[""‘the current system is more violent than any revolution’""]]"	"[[""violent""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
dddada0f	Sri Lanka attacks: 'They gave me a hug the night before'	https://www.bbc.co.uk/news/uk-48060787	-3	54	UK	BBC	joy	medium	"[[""they gave me a hug the night before'""]]"	"[[""sri lanka""]]"	"[[""they gave me a hug the night before'""]]"	"[[""attacks""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
c0ea1eb7	Stranded baby elephant rescued from lake	https://www.bbc.co.uk/news/world-asia-48240033	-3	54	UK	BBC	joy	medium	"[[""stranded baby elephant rescued from lake""]]"	[[]]	[[]]	"[[""rescued""]]"	joy	joy
dc846780	Strong Economic Growth in the First Quarter, but the Devil's in the Details	http://www.thefiscaltimes.com/2019/04/26/Strong-Economic-Growth-First-Quarter-Devils-Details	12	39	US	fiscaltimes	positive_surprise	medium	"[[""growth in the first quarter, but the devil's in the details""]]"	[[]]	[[]]	"[[""growth""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
